6,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,Positions,,,,,,,,
7,Time,Position,Symbol,Type,Volume,Price,S / L,T / P,Time,Price,Commission,Swap,Profit,Profit,,,,,,,,
4914,2025.06.22 16:43:06,393630958,BTCUSD,sell,0.02 / 0.02,100459.45,,,2025.06.22 16:43:06,filled,filled,[sl 100459.45],[sl 100459.45],[sl 100459.45],,,,,,,,
4915,2025.06.22 23:09:33,393662899,BTCUSD,sell,0.02 / 0.02,98449.46,,,2025.06.22 23:09:33,filled,filled,[sl 98449.46],[sl 98449.46],[sl 98449.46],,,,,,,,
4916,2025.06.23 02:00:00,393698115,US30,sell,0.02 / 0.02,market,42740.99,41201.53,2025.06.23 02:00:01,filled,filled,196231,196231,196231,,,,,,,,
4917,2025.06.23 03:00:00,393712934,US30,buy,0.02 / 0.02,market,,,2025.06.23 03:00:00,filled,filled,196231,196231,196231,,,,,,,,
4918,2025.06.25 20:41:05,395524330,SP500,buy limit,0.02 / 0,6081.00,5827.00,,2025.06.27 18:13:33,canceled,canceled,,,,,,,,,,,
4919,2025.06.25 23:02:20,395561825,NAS100,buy limit,0.02 / 0.02,22245.00,22103.00,,2025.06.25 23:02:43,filled,filled,,,,,,,,,,,
4920,2025.06.26 08:00:00,395674099,BTCUSD,buy,0.02 / 0.02,market,104809.28,110863.72,2025.06.26 08:00:00,filled,filled,183026,183026,183026,,,,,,,,
4921,2025.06.27 10:00:00,396354363,BTCUSD,sell,0.02 / 0.02,market,,,2025.06.27 10:00:00,filled,filled,183026,183026,183026,,,,,,,,
4922,2025.06.30 22:21:20,397360967,NAS100,sell,0.02 / 0.02,22653.00,,,2025.06.30 22:21:20,filled,filled,[tp 22653.00],[tp 22653.00],[tp 22653.00],,,,,,,,
4923,2025.07.02 12:00:00,398223716,BTCUSD,buy,0.02 / 0.02,market,105519.11,110953.93,2025.07.02 12:00:00,filled,filled,183031,183031,183031,,,,,,,,
4924,2025.07.02 19:00:00,398526961,BTCUSD,buy,0.02 / 0.02,market,106001.58,111683.66,2025.07.02 19:00:00,filled,filled,183098,183098,183098,,,,,,,,
4925,2025.07.09 22:37:19,401427734,BTCUSD,sell,0.02 / 0.02,110953.93,,,2025.07.09 22:37:19,filled,filled,[tp 110953.93],[tp 110953.93],[tp 110953.93],,,,,,,,
4926,2025.07.09 22:52:32,401430227,BTCUSD,sell,0.02 / 0.02,111683.66,,,2025.07.09 22:52:32,filled,filled,[tp 111683.66],[tp 111683.66],[tp 111683.66],,,,,,,,
4927,2025.07.11 12:00:00,402237446,BTCUSD,buy,0.02 / 0.02,market,113336.08,122938.26,2025.07.11 12:00:00,filled,filled,186000,186000,186000,,,,,,,,
4928,2025.07.11 12:00:07,402237683,SP500,buy,0.1 / 0.1,market,6122.11,6434.43,2025.07.11 12:00:07,filled,filled,195066,195066,195066,,,,,,,,
4929,2025.07.14 10:38:19,402821831,BTCUSD,sell,0.02 / 0.02,122938.26,,,2025.07.14 10:38:19,filled,filled,[tp 122938.26],[tp 122938.26],[tp 122938.26],,,,,,,,
4930,2025.07.14 11:00:00,402833527,BTCUSD,buy,0.03 / 0.03,market,120225.48,126337.46,2025.07.14 11:00:00,filled,filled,183009,183009,183009,,,,,,,,
4931,2025.07.14 12:00:00,402863230,BTCUSD,buy,0.03 / 0.03,market,119915.64,126415.81,2025.07.14 12:00:00,filled,filled,183110,183110,183110,,,,,,,,
4932,2025.07.14 12:00:00,402863240,BTCUSD,buy,0.02 / 0.02,market,118006.18,127546.26,2025.07.14 12:00:00,filled,filled,186073,186073,186073,,,,,,,,
4933,2025.07.14 16:00:00,402992826,BTCUSD,buy,0.02 / 0.02,market,117268.91,,2025.07.14 16:00:00,filled,filled,186010,186010,186010,,,,,,,,
4934,2025.07.14 18:31:48,403132279,BTCUSD,sell,0.03 / 0.03,120225.48,,,2025.07.14 18:31:48,filled,filled,[sl 120225.48],[sl 120225.48],[sl 120225.48],,,,,,,,
4935,2025.07.14 18:45:41,403139371,BTCUSD,sell,0.03 / 0.03,119921.55,,,2025.07.14 18:45:41,filled,filled,[sl 119921.55],[sl 119921.55],[sl 119921.55],,,,,,,,
4936,2025.07.15 05:17:08,403262198,BTCUSD,sell,0.02 / 0.02,118006.18,,,2025.07.15 05:17:08,filled,filled,[sl 118006.18],[sl 118006.18],[sl 118006.18],,,,,,,,
4937,2025.07.15 06:17:38,403280910,BTCUSD,sell,0.02 / 0.02,117268.91,,,2025.07.15 06:17:38,filled,filled,[sl 117268.91],[sl 117268.91],[sl 117268.91],,,,,,,,
4938,2025.07.20 12:00:00,405748800,BTCUSD,buy,0.02 / 0.02,market,114157.85,124123.47,2025.07.20 12:00:00,filled,filled,186081,186081,186081,,,,,,,,
4939,2025.07.25 12:00:00,408353803,BTCUSD,buy,0.03 / 0.03,market,110220.80,120180.76,2025.07.25 12:00:00,filled,filled,186076,186076,186076,,,,,,,,
4940,2025.07.28 23:00:00,409269022,SP500,buy,0.02 / 0.02,market,6321.38,,2025.07.28 23:00:00,filled,filled,208006,208006,208006,,,,,,,,
4941,2025.07.28 23:20:29,409270917,SP500,sell,0.02 / 0.02,market,,,2025.07.28 23:20:29,filled,filled,,,,,,,,,,,
4942,2025.07.31 10:44:10,410595568,SP500,sell,0.1 / 0.1,6434.43,,,2025.07.31 10:44:10,filled,filled,[tp 6434.43],[tp 6434.43],[tp 6434.43],,,,,,,,
4943,2025.07.31 12:00:00,410644139,BTCUSD,sell,0.02 / 0.02,market,,,2025.07.31 12:00:00,filled,filled,186081,186081,186081,,,,,,,,
4944,2025.07.31 20:00:01,410932484,SP500,buy,0.25 / 0.25,market,6329.88,,2025.07.31 20:00:01,filled,filled,208006,208006,208006,,,,,,,,
4945,2025.07.31 22:52:59,410972938,SP500,sell,0.25 / 0.25,6329.88,,,2025.07.31 22:52:59,filled,filled,[sl 6329.88],[sl 6329.88],[sl 6329.88],,,,,,,,
4946,2025.08.04 08:00:03,411682907,SP500,sell,0.25 / 0.25,market,6320.51,6175.81,2025.08.04 08:00:03,filled,filled,208051,208051,208051,,,,,,,,
4947,2025.08.04 19:00:18,412069312,SP500,buy,0.25 / 0.25,6320.51,,,2025.08.04 19:00:18,filled,filled,[sl 6320.51],[sl 6320.51],[sl 6320.51],,,,,,,,
4948,2025.08.05 19:00:00,412667726,SP500,buy,0.25 / 0.25,market,6225.36,6388.03,2025.08.05 19:00:00,filled,filled,208030,208030,208030,,,,,,,,
4949,2025.08.06 19:00:00,413254649,SP500,sell,0.25 / 0.25,market,6420.06,,2025.08.06 19:00:00,filled,filled,208012,208012,208012,,,,,,,,
4950,2025.08.07 12:32:27,413593028,SP500,sell,0.25 / 0.25,6388.03,,,2025.08.07 12:32:27,filled,filled,[tp 6388.03],[tp 6388.03],[tp 6388.03],,,,,,,,
4951,2025.08.08 01:05:04,413948398,SP500,buy,0.25 / 0.25,market,6281.88,,2025.08.08 01:05:04,filled,filled,208006,208006,208006,,,,,,,,
4952,2025.08.09 13:00:00,414506052,BTCUSD,buy,0.02 / 0.02,market,115460.38,120694.92,2025.08.09 13:00:00,filled,filled,183010,183010,183010,,,,,,,,
4953,2025.08.09 13:00:00,414506053,BTCUSD,buy,0.02 / 0.02,market,115460.03,120567.73,2025.08.09 13:00:00,filled,filled,183013,183013,183013,,,,,,,,
4954,2025.08.11 05:00:16,414630210,BTCUSD,sell,0.03 / 0.03,120180.76,,,2025.08.11 05:00:16,filled,filled,[tp 120180.76],[tp 120180.76],[tp 120180.76],,,,,,,,
4955,2025.08.11 05:01:08,414630704,BTCUSD,sell,0.02 / 0.02,120567.73,,,2025.08.11 05:01:08,filled,filled,[tp 120567.73],[tp 120567.73],[tp 120567.73],,,,,,,,
4956,2025.08.11 05:03:38,414631855,BTCUSD,sell,0.02 / 0.02,120694.92,,,2025.08.11 05:03:38,filled,filled,[tp 120694.92],[tp 120694.92],[tp 120694.92],,,,,,,,
4957,2025.08.12 17:52:41,415661658,SP500,buy,0.25 / 0.25,6420.06,,,2025.08.12 17:52:41,filled,filled,[sl 6420.06],[sl 6420.06],[sl 6420.06],,,,,,,,
4958,2025.08.24 12:00:00,420360514,BTCUSD,buy,0.01 / 0.01,market,110832.77,120798.39,2025.08.24 12:00:00,filled,filled,186081,186081,186081,,,,,,,,
4959,2025.08.24 22:37:17,420386525,BTCUSD,sell,0.01 / 0.01,110832.77,,,2025.08.24 22:37:17,filled,filled,[sl 110832.77],[sl 110832.77],[sl 110832.77],,,,,,,,
4960,2025.08.25 07:00:00,420467604,SP500,sell,0.25 / 0.25,market,6521.35,6362.96,2025.08.25 07:00:00,filled,filled,208021,208021,208021,,,,,,,,
4961,2025.08.27 01:05:02,421451191,SP500,buy,0.25 / 0.25,market,,,2025.08.27 01:05:02,filled,filled,208021,208021,208021,,,,,,,,
4962,2025.08.27 02:00:13,421459173,SP500,buy,0.25 / 0.25,market,6411.25,6569.64,2025.08.27 02:00:13,filled,filled,208021,208021,208021,,,,,,,,
4963,2025.08.27 02:00:13,421459174,SP500,buy,0.25 / 0.25,market,6402.64,,2025.08.27 02:00:13,filled,filled,208052,208052,208052,,,,,,,,
4964,2025.08.29 16:00:00,422847583,SP500,sell,0.25 / 0.25,market,6564.53,6401.86,2025.08.29 16:00:00,filled,filled,208030,208030,208030,,,,,,,,
4965,2025.08.29 20:00:00,423020667,SP500,buy,0.25 / 0.25,market,6405.74,,2025.08.29 20:00:00,filled,filled,208016,208016,208016,,,,,,,,
4966,2025.09.02 01:05:00,423579773,SP500,sell,0.25 / 0.25,market,,,2025.09.02 01:05:00,filled,filled,208052,208052,208052,,,,,,,,
4967,2025.09.02 13:43:05,423897593,SP500,sell,0.25 / 0.25,6411.25,,,2025.09.02 13:43:05,filled,filled,[sl 6411.25],[sl 6411.25],[sl 6411.25],,,,,,,,
4968,2025.09.02 15:01:32,423934148,SP500,sell,0.25 / 0.25,6405.74,,,2025.09.02 15:01:32,filled,filled,[sl 6405.74],[sl 6405.74],[sl 6405.74],,,,,,,,
4969,2025.09.02 15:10:56,423941776,SP500,buy,0.25 / 0.25,6401.86,,,2025.09.02 15:10:56,filled,filled,[tp 6401.86],[tp 6401.86],[tp 6401.86],,,,,,,,
4970,2025.09.03 20:00:00,424727660,SP500,sell,0.25 / 0.25,market,,,2025.09.03 20:00:00,filled,filled,208006,208006,208006,,,,,,,,
4971,2025.09.03 20:00:00,424727829,SP500,sell,0.25 / 0.25,market,6497.92,,2025.09.03 20:00:00,filled,filled,208006,208006,208006,,,,,,,,
4972,2025.09.03 23:00:00,424775755,SP500,buy,0.25 / 0.25,market,,,2025.09.03 23:00:00,filled,filled,208006,208006,208006,,,,,,,,
4973,2025.09.03 23:00:00,424775851,SP500,buy,0.25 / 0.25,market,6380.08,,2025.09.03 23:00:00,filled,filled,208006,208006,208006,,,,,,,,
4974,2025.09.08 02:00:00,426058170,SP500,sell,0.25 / 0.25,market,6565.83,6403.16,2025.09.08 02:00:00,filled,filled,208030,208030,208030,,,,,,,,
4975,2025.09.11 04:00:00,427918500,SP500,sell,0.25 / 0.25,market,6601.89,6457.19,2025.09.11 04:00:00,filled,filled,208051,208051,208051,,,,,,,,
4976,2025.09.11 16:57:32,428330199,SP500,buy,0.25 / 0.25,6565.83,,,2025.09.11 16:57:32,filled,filled,[sl 6565.83],[sl 6565.83],[sl 6565.83],,,,,,,,
4977,2025.09.15 15:16:02,429369334,SP500,buy,0.25 / 0.25,6601.89,,,2025.09.15 15:16:02,filled,filled,[sl 6601.89],[sl 6601.89],[sl 6601.89],,,,,,,,
4978,2025.09.15 19:00:00,429553381,SP500,buy,0.25 / 0.25,market,6557.07,6689.57,2025.09.15 19:00:00,filled,filled,208064,208064,208064,,,,,,,,
4979,2025.09.15 22:00:01,429607066,SP500,sell,0.25 / 0.25,market,,,2025.09.15 22:00:01,filled,filled,208064,208064,208064,,,,,,,,
4980,2025.09.19 11:00:00,431647740,SP500,sell,0.25 / 0.25,market,6689.95,6531.56,2025.09.19 11:00:00,filled,filled,208021,208021,208021,,,,,,,,
4981,2025.09.22 19:50:47,432587429,SP500,buy,0.25 / 0.25,6689.95,,,2025.09.22 19:50:47,filled,filled,[sl 6689.95],[sl 6689.95],[sl 6689.95],,,,,,,,
4982,2025.09.23 22:00:01,433268478,SP500,sell,0.25 / 0.25,market,6700.17,,2025.09.23 22:00:01,filled,filled,208048,208048,208048,,,,,,,,
4983,2025.09.25 02:00:00,433929678,SP500,buy,0.25 / 0.25,market,6571.38,,2025.09.25 02:00:00,filled,filled,208014,208014,208014,,,,,,,,
4984,2025.09.25 07:01:02,434006832,SP500,buy,0.25 / 0.25,market,,,2025.09.25 07:01:02,filled,filled,208048,208048,208048,,,,,,,,
4985,2025.09.25 07:01:03,434006836,SP500,buy,0.25 / 0.25,market,6595.63,,2025.09.25 07:01:03,filled,filled,208048,208048,208048,,,,,,,,
4986,2025.09.25 16:35:07,434343386,SP500,sell,0.25 / 0.25,6595.63,,,2025.09.25 16:35:07,filled,filled,[sl 6595.63],[sl 6595.63],[sl 6595.63],,,,,,,,
4987,2025.09.25 21:04:17,434528394,SP500,sell,0.25 / 0.25,6571.38,,,2025.09.25 21:04:17,filled,filled,[sl 6571.38],[sl 6571.38],[sl 6571.38],,,,,,,,
4988,2025.09.26 19:00:00,435038524,SP500,buy,0.25 / 0.25,market,6537.77,6700.44,2025.09.26 19:00:00,filled,filled,208030,208030,208030,,,,,,,,
4989,2025.09.30 23:00:00,436389502,SP500,buy,0.25 / 0.25,market,6615.24,,2025.09.30 23:00:00,filled,filled,208008,208008,208008,,,,,,,,
4990,2025.10.01 20:16:37,436989672,SP500,sell,0.25 / 0.25,6700.44,,,2025.10.01 20:16:37,filled,filled,[tp 6700.44],[tp 6700.44],[tp 6700.44],,,,,,,,
4991,2025.10.09 06:00:02,440238665,SP500,buy,0.25 / 0.25,market,6698.38,6823.38,2025.10.09 06:00:02,filled,filled,208042,208042,208042,,,,,,,,
4992,2025.10.09 21:00:01,440794371,SP500,sell,0.25 / 0.25,market,,,2025.10.09 21:00:01,filled,filled,208008,208008,208008,,,,,,,,
4993,2025.10.10 18:00:17,441297300,SP500,sell,0.25 / 0.25,6698.38,,,2025.10.10 18:00:17,filled,filled,[sl 6698.38],[sl 6698.38],[sl 6698.38],,,,,,,,
4994,2025.10.13 12:00:00,441845500,SP500,sell,0.3 / 0.3,market,6709.69,6564.99,2025.10.13 12:00:00,filled,filled,208051,208051,208051,,,,,,,,
4995,2025.10.14 16:43:17,442712805,SP500,buy,0.3 / 0.3,6564.99,,,2025.10.14 16:43:18,filled,filled,[tp 6564.99],[tp 6564.99],[tp 6564.99],,,,,,,,
4996,2025.10.15 09:00:00,443047125,SP500,buy,0.3 / 0.3,market,6609.65,6768.04,2025.10.15 09:00:00,filled,filled,208021,208021,208021,,,,,,,,
4997,2025.10.15 11:00:00,443119262,SP500,buy,0.3 / 0.3,market,6620.73,,2025.10.15 11:00:00,filled,filled,208048,208048,208048,,,,,,,,
4998,2025.10.15 20:14:50,443518315,SP500,sell,0.3 / 0.3,6620.73,,,2025.10.15 20:14:50,filled,filled,[sl 6620.73],[sl 6620.73],[sl 6620.73],,,,,,,,
4999,2025.10.15 23:00:00,443558718,SP500,sell,0.3 / 0.3,market,6728.65,,2025.10.15 23:00:00,filled,filled,208016,208016,208016,,,,,,,,
5000,2025.10.16 21:12:04,444218743,SP500,sell,0.3 / 0.3,6609.65,,,2025.10.16 21:12:04,filled,filled,[sl 6609.65],[sl 6609.65],[sl 6609.65],,,,,,,,
5001,2025.10.20 06:00:04,445158369,SP500,sell,0.3 / 0.3,market,6742.64,6580.53,2025.10.20 06:00:04,filled,filled,208027,208027,208027,,,,,,,,
5002,2025.10.20 15:00:00,445422598,SP500,sell,0.3 / 0.3,market,6747.65,6589.26,2025.10.20 15:00:00,filled,filled,208021,208021,208021,,,,,,,,
5003,2025.10.20 17:40:05,445575640,SP500,buy,0.3 / 0.3,6728.65,,,2025.10.20 17:40:05,filled,filled,[sl 6728.65],[sl 6728.65],[sl 6728.65],,,,,,,,
5004,2025.10.20 20:19:06,445648425,SP500,buy,0.3 / 0.3,6742.64,,,2025.10.20 20:19:06,filled,filled,[sl 6742.64],[sl 6742.64],[sl 6742.64],,,,,,,,
5005,2025.10.21 04:21:00,445754775,SP500,buy,0.3 / 0.3,6747.65,,,2025.10.21 04:21:00,filled,filled,[sl 6747.65],[sl 6747.65],[sl 6747.65],,,,,,,,
5006,2025.10.27 06:00:00,448538821,US30,buy,0.03 / 0.03,market,,48039.68,2025.10.27 06:00:00,filled,filled,237136,237136,237136,,,,,,,,
5007,2025.10.27 17:51:43,448984023,US30,sell,0.01 / 0.01,market,,,2025.10.27 17:51:43,filled,filled,,,,,,,,,,,
5008,2025.10.28 17:00:00,449622559,US30,buy,0.02 / 0.02,market,,,2025.10.28 17:00:00,filled,filled,237142,237142,237142,,,,,,,,
5009,2025.10.28 23:03:01,449790029,NAS100,buy,0.01 / 0.01,market,,,2025.10.28 23:03:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5010,2025.10.28 23:03:09,449790049,NAS100,sell,0.01 / 0.01,market,,,2025.10.28 23:03:09,filled,filled,,,,,,,,,,,
5011,2025.10.29 16:54:03,450254313,US30,sell,0.02 / 0.02,48039.68,,,2025.10.29 16:54:03,filled,filled,[tp 48039.68],[tp 48039.68],[tp 48039.68],,,,,,,,
5012,2025.10.29 20:00:00,450367477,US30,buy,0.02 / 0.02,market,,48485.21,2025.10.29 20:00:00,filled,filled,237125,237125,237125,,,,,,,,
5013,2025.10.29 23:45:01,450481527,DAX40,buy,0.01 / 0.01,market,,,2025.10.29 23:45:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5014,2025.10.29 23:45:02,450481541,DAX40,sell,0.01 / 0.01,market,,,2025.10.29 23:45:02,filled,filled,,,,,,,,,,,
5015,2025.10.30 02:00:02,450496669,SP500,buy,0.3 / 0.3,market,6807.67,6970.34,2025.10.30 02:00:03,filled,filled,208030,208030,208030,,,,,,,,
5016,2025.10.30 04:00:00,450530694,US30,buy,0.02 / 0.02,market,,48133.85,2025.10.30 04:00:00,filled,filled,237106,237106,237106,,,,,,,,
5017,2025.10.30 08:00:00,450634620,US30,buy,0.02 / 0.02,market,,48053.56,2025.10.30 08:00:00,filled,filled,237095,237095,237095,,,,,,,,
5018,2025.10.30 12:00:00,450758015,US30,buy,0.02 / 0.02,market,,,2025.10.30 12:00:01,filled,filled,237147,237147,237147,,,,,,,,
5019,2025.10.30 13:00:00,450799878,US30,buy,0.02 / 0.02,market,,,2025.10.30 13:00:00,filled,filled,237143,237143,237143,,,,,,,,
5020,2025.10.30 17:00:00,450963846,US30,buy,0.02 / 0.02,market,,48418.05,2025.10.30 17:00:00,filled,filled,237090,237090,237090,,,,,,,,
5021,2025.10.30 19:00:00,451047202,US30,buy,0.02 / 0.02,market,,48421.93,2025.10.30 19:00:00,filled,filled,237093,237093,237093,,,,,,,,
5022,2025.10.30 21:32:52,451096188,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:32:52,filled,filled,,,,,,,,,,,
5023,2025.10.30 21:32:58,451096209,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:32:58,filled,filled,,,,,,,,,,,
5024,2025.10.30 21:33:03,451096240,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:03,filled,filled,,,,,,,,,,,
5025,2025.10.30 21:33:09,451096277,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:09,filled,filled,,,,,,,,,,,
5026,2025.10.30 21:33:14,451096292,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:14,filled,filled,,,,,,,,,,,
5027,2025.10.30 21:33:19,451096301,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:19,filled,filled,,,,,,,,,,,
5028,2025.10.30 21:33:24,451096319,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:24,filled,filled,,,,,,,,,,,
5029,2025.10.30 21:33:29,451096337,US30,sell,0.01 / 0.01,market,,,2025.10.30 21:33:29,filled,filled,,,,,,,,,,,
5030,2025.10.30 23:00:00,451115562,US30,buy,0.02 / 0.02,market,,,2025.10.30 23:00:00,filled,filled,237144,237144,237144,,,,,,,,
5031,2025.10.30 23:45:01,451122505,DAX40,buy,0.01 / 0.01,market,,,2025.10.30 23:45:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5032,2025.10.30 23:45:02,451122516,DAX40,sell,0.01 / 0.01,market,,,2025.10.30 23:45:02,filled,filled,,,,,,,,,,,
5033,2025.10.31 02:00:01,451137595,SP500,buy,0.3 / 0.3,market,6797.66,6959.77,2025.10.31 02:00:01,filled,filled,208027,208027,208027,,,,,,,,
5034,2025.10.31 08:00:00,451254546,US30,buy,0.02 / 0.02,market,,,2025.10.31 08:00:00,filled,filled,237145,237145,237145,,,,,,,,
5035,2025.10.31 15:00:00,451458727,US30,buy,0.02 / 0.02,market,,48178.96,2025.10.31 15:00:00,filled,filled,237129,237129,237129,,,,,,,,
5036,2025.10.31 20:00:00,451675773,US30,buy,0.02 / 0.02,market,,,2025.10.31 20:00:00,filled,filled,237141,237141,237141,,,,,,,,
5037,2025.10.31 23:45:01,451726092,DAX40,buy,0.01 / 0.01,market,,,2025.10.31 23:45:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5038,2025.10.31 23:45:02,451726094,DAX40,sell,0.01 / 0.01,market,,,2025.10.31 23:45:02,filled,filled,,,,,,,,,,,
5039,2025.11.03 01:08:01,451798412,JPN225,buy,0.01 / 0.01,market,,,2025.11.03 01:08:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5040,2025.11.03 05:55:00,451910339,JPN225,sell,0.01 / 0.01,market,,,2025.11.03 05:55:01,filled,filled,,,,,,,,,,,
5041,2025.11.04 01:06:01,452465659,JPN225,buy,0.01 / 0.01,market,,,2025.11.04 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5042,2025.11.04 01:06:01,452465663,DAX40,buy,0.01 / 0.01,market,,,2025.11.04 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5043,2025.11.04 05:55:00,452580917,JPN225,sell,0.01 / 0.01,market,,,2025.11.04 05:55:00,filled,filled,,,,,,,,,,,
5044,2025.11.04 07:40:53,452621725,SP500,sell,0.3 / 0.3,6807.67,,,2025.11.04 07:40:53,filled,filled,[sl 6807.67],[sl 6807.67],[sl 6807.67],,,,,,,,
5045,2025.11.04 08:03:18,452638213,SP500,sell,0.3 / 0.3,6797.66,,,2025.11.04 08:03:18,filled,filled,[sl 6797.66],[sl 6797.66],[sl 6797.66],,,,,,,,
5046,2025.11.04 10:55:00,452753749,DAX40,sell,0.01 / 0.01,market,,,2025.11.04 10:55:00,filled,filled,,,,,,,,,,,
5047,2025.11.05 01:06:01,453188569,JPN225,buy,0.01 / 0.01,market,,,2025.11.05 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5048,2025.11.05 01:06:01,453188570,DAX40,buy,0.01 / 0.01,market,,,2025.11.05 01:06:02,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5049,2025.11.05 05:55:01,453296312,JPN225,sell,0.01 / 0.01,market,,,2025.11.05 05:55:01,filled,filled,,,,,,,,,,,
5050,2025.11.05 10:55:00,453444771,DAX40,sell,0.01 / 0.01,market,,,2025.11.05 10:55:00,filled,filled,,,,,,,,,,,
5051,2025.11.05 18:00:00,453758920,SP500,buy,0.3 / 0.3,market,6735.66,6897.77,2025.11.05 18:00:00,filled,filled,208027,208027,208027,,,,,,,,
5052,2025.11.06 01:05:02,453853340,SP500,sell,0.25 / 0.25,market,,,2025.11.06 01:05:02,filled,filled,208006,208006,208006,,,,,,,,
5053,2025.11.06 01:05:02,453853365,SP500,sell,0.3 / 0.3,market,6864.72,,2025.11.06 01:05:02,filled,filled,208006,208006,208006,,,,,,,,
5054,2025.11.06 01:06:01,453853890,JPN225,buy,0.01 / 0.01,market,,,2025.11.06 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5055,2025.11.06 01:06:01,453853891,DAX40,buy,0.01 / 0.01,market,,,2025.11.06 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5056,2025.11.06 05:55:00,453942501,JPN225,sell,0.01 / 0.01,market,,,2025.11.06 05:55:00,filled,filled,,,,,,,,,,,
5057,2025.11.06 10:55:00,454080887,DAX40,sell,0.01 / 0.01,market,,,2025.11.06 10:55:00,filled,filled,,,,,,,,,,,
5058,2025.11.06 12:00:00,454111382,SP500,buy,0.3 / 0.3,market,,,2025.11.06 12:00:00,filled,filled,208006,208006,208006,,,,,,,,
5059,2025.11.06 12:00:00,454111497,SP500,buy,0.3 / 0.3,market,6729.08,,2025.11.06 12:00:00,filled,filled,208006,208006,208006,,,,,,,,
5060,2025.11.06 17:40:11,454403391,SP500,sell,0.3 / 0.3,6735.66,,,2025.11.06 17:40:11,filled,filled,[sl 6735.66],[sl 6735.66],[sl 6735.66],,,,,,,,
5061,2025.11.06 17:56:37,454417506,SP500,sell,0.3 / 0.3,6729.08,,,2025.11.06 17:56:37,filled,filled,[sl 6729.08],[sl 6729.08],[sl 6729.08],,,,,,,,
5062,2025.11.07 01:06:01,454539891,JPN225,buy,0.01 / 0.01,market,,,2025.11.07 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5063,2025.11.07 01:06:01,454539892,DAX40,buy,0.01 / 0.01,market,,,2025.11.07 01:06:01,filled,filled,Indices Tester,Indices Tester,Indices Tester,,,,,,,,
5064,2025.11.07 05:55:00,454630035,JPN225,sell,0.01 / 0.01,market,,,2025.11.07 05:55:00,filled,filled,,,,,,,,,,,
5065,2025.11.07 10:55:00,454752090,DAX40,sell,0.01 / 0.01,market,,,2025.11.07 10:55:00,filled,filled,,,,,,,,,,,
5066,2025.11.07 15:00:03,454900963,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:03,filled,filled,237090,237090,237090,,,,,,,,
5067,2025.11.07 15:00:03,454900966,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:03,filled,filled,237093,237093,237093,,,,,,,,
5068,2025.11.07 15:00:03,454900967,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:03,filled,filled,237095,237095,237095,,,,,,,,
5069,2025.11.07 15:00:03,454900969,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:03,filled,filled,237106,237106,237106,,,,,,,,
5070,2025.11.07 15:00:03,454900970,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:03,filled,filled,237125,237125,237125,,,,,,,,
5071,2025.11.07 15:00:03,454900974,US30,sell,0.02 / 0.02,market,,,2025.11.07 15:00:03,filled,filled,237129,237129,237129,,,,,,,,
5072,2025.11.07 15:00:03,454900975,US30,sell,0.02 / 0.02,market,,,2025.11.07 15:00:03,filled,filled,237141,237141,237141,,,,,,,,
5073,2025.11.07 15:00:03,454900976,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:04,filled,filled,237142,237142,237142,,,,,,,,
5074,2025.11.07 15:00:03,454900978,US30,sell,0.01 / 0.01,market,,,2025.11.07 15:00:04,filled,filled,237143,237143,237143,,,,,,,,
5075,2025.11.07 15:00:04,454900979,US30,sell,0.02 / 0.02,market,,,2025.11.07 15:00:04,filled,filled,237144,237144,237144,,,,,,,,
5076,2025.11.07 15:00:04,454900980,US30,sell,0.02 / 0.02,market,,,2025.11.07 15:00:04,filled,filled,237145,237145,237145,,,,,,,,
